ride_id,train_name,station,destination_station,departure_time_origin,day_of_week,hour_of_day,delay_at_dest,time_hour,time,temp_celsius,humidity,wind_speed,weather,rain_amount,snow_amount
-1057492321374091038-2503031731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-03 17:31:00,0,17,5,2025-03-03 17:00:00,2025-03-03 17:00:00,11.92,40.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2503031731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-03 18:46:00,0,18,15,2025-03-03 18:00:00,2025-03-03 18:00:00,10.34,40.0,0.0,light rain,0.25,0.0
-1057492321374091038-2503031731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-03 18:46:00,0,18,5,2025-03-03 18:00:00,2025-03-03 18:00:00,10.34,40.0,0.0,light rain,0.25,0.0
-1057492321374091038-2503031731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-03 18:57:00,0,18,5,2025-03-03 18:00:00,2025-03-03 18:00:00,10.09,42.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503041731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-04 17:31:00,1,17,4,2025-03-04 17:00:00,2025-03-04 17:00:00,13.48,30.0,0.84,overcast clouds,0.0,0.0
-1057492321374091038-2503041731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-04 17:31:00,1,17,9,2025-03-04 17:00:00,2025-03-04 17:00:00,13.48,30.0,0.84,overcast clouds,0.0,0.0
-1057492321374091038-2503041731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-04 17:31:00,1,17,1,2025-03-04 17:00:00,2025-03-04 17:00:00,13.48,30.0,0.84,overcast clouds,0.0,0.0
-1057492321374091038-2503041731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-04 18:46:00,1,18,9,2025-03-04 18:00:00,2025-03-04 18:00:00,10.38,45.0,0.13,broken clouds,0.0,0.0
-1057492321374091038-2503041731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-04 18:46:00,1,18,1,2025-03-04 18:00:00,2025-03-04 18:00:00,10.38,45.0,0.13,broken clouds,0.0,0.0
-1057492321374091038-2503041731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-04 18:57:00,1,18,1,2025-03-04 18:00:00,2025-03-04 18:00:00,10.35,46.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2503051731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-05 17:31:00,2,17,8,2025-03-05 17:00:00,2025-03-05 17:00:00,16.63,29.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503051731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-05 17:31:00,2,17,11,2025-03-05 17:00:00,2025-03-05 17:00:00,16.63,29.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503051731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-05 17:31:00,2,17,5,2025-03-05 17:00:00,2025-03-05 17:00:00,16.63,29.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503051731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-05 18:46:00,2,18,11,2025-03-05 18:00:00,2025-03-05 18:00:00,11.85,50.0,1.15,clear sky,0.0,0.0
-1057492321374091038-2503051731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-05 18:46:00,2,18,5,2025-03-05 18:00:00,2025-03-05 18:00:00,11.85,50.0,1.15,clear sky,0.0,0.0
-1057492321374091038-2503051731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-05 18:57:00,2,18,5,2025-03-05 18:00:00,2025-03-05 18:00:00,11.63,48.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2503061731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-06 17:31:00,3,17,8,2025-03-06 17:00:00,2025-03-06 17:00:00,18.73,30.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503061731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-06 17:31:00,3,17,25,2025-03-06 17:00:00,2025-03-06 17:00:00,18.73,30.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503061731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-06 17:31:00,3,17,12,2025-03-06 17:00:00,2025-03-06 17:00:00,18.73,30.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503061731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-06 18:46:00,3,18,25,2025-03-06 18:00:00,2025-03-06 18:00:00,14.3,53.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2503061731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-06 18:46:00,3,18,12,2025-03-06 18:00:00,2025-03-06 18:00:00,14.3,53.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2503061731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-06 18:57:00,3,18,12,2025-03-06 18:00:00,2025-03-06 18:00:00,14.49,53.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2503071731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-07 17:31:00,4,17,4,2025-03-07 17:00:00,2025-03-07 17:00:00,18.51,33.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2503071731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-07 17:31:00,4,17,9,2025-03-07 17:00:00,2025-03-07 17:00:00,18.51,33.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2503071731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-07 17:31:00,4,17,10,2025-03-07 17:00:00,2025-03-07 17:00:00,18.51,33.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2503071731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-07 18:46:00,4,18,9,2025-03-07 18:00:00,2025-03-07 18:00:00,15.51,45.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2503071731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-07 18:46:00,4,18,10,2025-03-07 18:00:00,2025-03-07 18:00:00,15.51,45.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2503071731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-07 18:57:00,4,18,10,2025-03-07 18:00:00,2025-03-07 18:00:00,15.34,47.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2503091731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-09 17:31:00,6,17,2,2025-03-09 17:00:00,2025-03-09 17:00:00,18.75,27.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503091731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-09 17:31:00,6,17,0,2025-03-09 17:00:00,2025-03-09 17:00:00,18.75,27.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503091731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-09 17:31:00,6,17,15,2025-03-09 17:00:00,2025-03-09 17:00:00,18.75,27.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503091731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-09 18:46:00,6,18,0,2025-03-09 18:00:00,2025-03-09 18:00:00,16.07,35.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2503091731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-09 18:46:00,6,18,15,2025-03-09 18:00:00,2025-03-09 18:00:00,16.07,35.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2503091731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-09 18:57:00,6,18,15,2025-03-09 18:00:00,2025-03-09 18:00:00,15.92,42.0,3.6,clear sky,0.0,0.0
-1057492321374091038-2503101731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-10 17:31:00,0,17,3,2025-03-10 17:00:00,2025-03-10 17:00:00,17.51,34.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2503101731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-10 17:31:00,0,17,4,2025-03-10 17:00:00,2025-03-10 17:00:00,17.51,34.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2503101731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-10 17:31:00,0,17,3,2025-03-10 17:00:00,2025-03-10 17:00:00,17.51,34.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2503101731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-10 18:46:00,0,18,4,2025-03-10 18:00:00,2025-03-10 18:00:00,13.88,62.0,4.02,broken clouds,0.0,0.0
-1057492321374091038-2503101731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-10 18:46:00,0,18,3,2025-03-10 18:00:00,2025-03-10 18:00:00,13.88,62.0,4.02,broken clouds,0.0,0.0
-1057492321374091038-2503101731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-10 18:57:00,0,18,3,2025-03-10 18:00:00,2025-03-10 18:00:00,13.98,67.0,4.12,broken clouds,0.0,0.0
-1057492321374091038-2503111731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-11 17:31:00,1,17,6,2025-03-11 17:00:00,2025-03-11 17:00:00,6.56,87.0,4.16,light rain,0.16,0.0
-1057492321374091038-2503111731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-11 17:31:00,1,17,9,2025-03-11 17:00:00,2025-03-11 17:00:00,6.56,87.0,4.16,light rain,0.16,0.0
-1057492321374091038-2503111731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-11 17:31:00,1,17,4,2025-03-11 17:00:00,2025-03-11 17:00:00,6.56,87.0,4.16,light rain,0.16,0.0
-1057492321374091038-2503111731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-11 18:46:00,1,18,9,2025-03-11 18:00:00,2025-03-11 18:00:00,10.23,77.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2503111731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-11 18:46:00,1,18,4,2025-03-11 18:00:00,2025-03-11 18:00:00,10.23,77.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2503111731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-11 18:57:00,1,18,4,2025-03-11 18:00:00,2025-03-11 18:00:00,10.37,82.0,5.14,overcast clouds,0.0,0.0
-1057492321374091038-2503121731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-12 17:31:00,2,17,2,2025-03-12 17:00:00,2025-03-12 17:00:00,7.71,60.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2503121731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-12 17:31:00,2,17,9,2025-03-12 17:00:00,2025-03-12 17:00:00,7.71,60.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2503121731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-12 17:31:00,2,17,2,2025-03-12 17:00:00,2025-03-12 17:00:00,7.71,60.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2503121731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-12 18:46:00,2,18,9,2025-03-12 18:00:00,2025-03-12 18:00:00,7.38,66.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2503121731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-12 18:46:00,2,18,2,2025-03-12 18:00:00,2025-03-12 18:00:00,7.38,66.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2503121731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-12 18:57:00,2,18,2,2025-03-12 18:00:00,2025-03-12 18:00:00,7.63,70.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2503131731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-13 17:31:00,3,17,2,2025-03-13 17:00:00,2025-03-13 17:00:00,7.86,58.0,1.03,broken clouds,0.0,0.0
-1057492321374091038-2503131731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-13 17:31:00,3,17,3,2025-03-13 17:00:00,2025-03-13 17:00:00,7.86,58.0,1.03,broken clouds,0.0,0.0
-1057492321374091038-2503131731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-13 17:31:00,3,17,26,2025-03-13 17:00:00,2025-03-13 17:00:00,7.86,58.0,1.03,broken clouds,0.0,0.0
-1057492321374091038-2503131731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-13 18:46:00,3,18,3,2025-03-13 18:00:00,2025-03-13 18:00:00,5.33,84.0,0.45,moderate rain,0.9,0.0
-1057492321374091038-2503131731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-13 18:46:00,3,18,26,2025-03-13 18:00:00,2025-03-13 18:00:00,5.33,84.0,0.45,moderate rain,0.9,0.0
-1057492321374091038-2503131731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-13 18:57:00,3,18,26,2025-03-13 18:00:00,2025-03-13 18:00:00,5.54,87.0,0.45,moderate rain,0.9,0.0
-1057492321374091038-2503141731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-14 17:31:00,4,17,6,2025-03-14 17:00:00,2025-03-14 17:00:00,7.23,58.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2503141731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-14 17:31:00,4,17,7,2025-03-14 17:00:00,2025-03-14 17:00:00,7.23,58.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2503141731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-14 17:31:00,4,17,1,2025-03-14 17:00:00,2025-03-14 17:00:00,7.23,58.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2503141731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-14 18:46:00,4,18,7,2025-03-14 18:00:00,2025-03-14 18:00:00,7.13,61.0,3.6,overcast clouds,0.0,0.0
-1057492321374091038-2503141731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-14 18:46:00,4,18,1,2025-03-14 18:00:00,2025-03-14 18:00:00,7.13,61.0,3.6,overcast clouds,0.0,0.0
-1057492321374091038-2503141731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-14 18:57:00,4,18,1,2025-03-14 18:00:00,2025-03-14 18:00:00,7.49,64.0,4.63,overcast clouds,0.0,0.0
-1057492321374091038-2503161731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-16 17:31:00,6,17,1,2025-03-16 17:00:00,2025-03-16 17:00:00,9.79,43.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2503161731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-16 17:31:00,6,17,1,2025-03-16 17:00:00,2025-03-16 17:00:00,9.79,43.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2503161731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-16 17:31:00,6,17,5,2025-03-16 17:00:00,2025-03-16 17:00:00,9.79,43.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2503161731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-16 18:46:00,6,18,1,2025-03-16 18:00:00,2025-03-16 18:00:00,9.56,43.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2503161731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-16 18:46:00,6,18,5,2025-03-16 18:00:00,2025-03-16 18:00:00,9.56,43.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2503161731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-16 18:57:00,6,18,5,2025-03-16 18:00:00,2025-03-16 18:00:00,9.87,42.0,5.66,clear sky,0.0,0.0
-1057492321374091038-2503171731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-17 17:31:00,0,17,1,2025-03-17 17:00:00,2025-03-17 17:00:00,10.89,29.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2503171731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-17 17:31:00,0,17,2,2025-03-17 17:00:00,2025-03-17 17:00:00,10.89,29.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2503171731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-17 17:31:00,0,17,1,2025-03-17 17:00:00,2025-03-17 17:00:00,10.89,29.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2503171731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-17 18:46:00,0,18,2,2025-03-17 18:00:00,2025-03-17 18:00:00,7.57,33.0,4.92,clear sky,0.0,0.0
-1057492321374091038-2503171731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-17 18:46:00,0,18,1,2025-03-17 18:00:00,2025-03-17 18:00:00,7.57,33.0,4.92,clear sky,0.0,0.0
-1057492321374091038-2503171731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-17 18:57:00,0,18,1,2025-03-17 18:00:00,2025-03-17 18:00:00,7.81,32.0,7.2,clear sky,0.0,0.0
-1057492321374091038-2503181731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-18 17:31:00,1,17,38,2025-03-18 17:00:00,2025-03-18 17:00:00,12.16,22.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503181731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-18 17:31:00,1,17,42,2025-03-18 17:00:00,2025-03-18 17:00:00,12.16,22.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503181731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-18 17:31:00,1,17,35,2025-03-18 17:00:00,2025-03-18 17:00:00,12.16,22.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503181731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-18 18:46:00,1,18,42,2025-03-18 18:00:00,2025-03-18 18:00:00,9.91,27.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503181731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-18 18:46:00,1,18,35,2025-03-18 18:00:00,2025-03-18 18:00:00,9.91,27.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503181731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-18 18:57:00,1,18,35,2025-03-18 18:00:00,2025-03-18 18:00:00,10.02,26.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2503191731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-19 17:31:00,2,17,44,2025-03-19 17:00:00,2025-03-19 17:00:00,17.59,31.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503191731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-19 17:31:00,2,17,46,2025-03-19 17:00:00,2025-03-19 17:00:00,17.59,31.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503191731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-19 17:31:00,2,17,75,2025-03-19 17:00:00,2025-03-19 17:00:00,17.59,31.0,3.09,clear sky,0.0,0.0
-1057492321374091038-2503191731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-19 18:46:00,2,18,46,2025-03-19 18:00:00,2025-03-19 18:00:00,12.87,35.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2503191731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-19 18:46:00,2,18,75,2025-03-19 18:00:00,2025-03-19 18:00:00,12.87,35.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2503191731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-19 18:57:00,2,18,75,2025-03-19 18:00:00,2025-03-19 18:00:00,12.87,34.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2503201731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-20 17:31:00,3,17,33,2025-03-20 17:00:00,2025-03-20 17:00:00,18.92,41.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2503201731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-20 17:31:00,3,17,34,2025-03-20 17:00:00,2025-03-20 17:00:00,18.92,41.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2503201731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-20 17:31:00,3,17,28,2025-03-20 17:00:00,2025-03-20 17:00:00,18.92,41.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2503201731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-20 18:46:00,3,18,34,2025-03-20 18:00:00,2025-03-20 18:00:00,16.93,38.0,1.79,few clouds,0.0,0.0
-1057492321374091038-2503201731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-20 18:46:00,3,18,28,2025-03-20 18:00:00,2025-03-20 18:00:00,16.93,38.0,1.79,few clouds,0.0,0.0
-1057492321374091038-2503201731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-20 18:57:00,3,18,28,2025-03-20 18:00:00,2025-03-20 18:00:00,16.95,38.0,2.57,clear sky,0.0,0.0
-1057492321374091038-2503211731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-21 17:31:00,4,17,0,2025-03-21 17:00:00,2025-03-21 17:00:00,22.17,27.0,5.66,clear sky,0.0,0.0
-1057492321374091038-2503211731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-21 17:31:00,4,17,0,2025-03-21 17:00:00,2025-03-21 17:00:00,22.17,27.0,5.66,clear sky,0.0,0.0
-1057492321374091038-2503211731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-21 17:31:00,4,17,0,2025-03-21 17:00:00,2025-03-21 17:00:00,22.17,27.0,5.66,clear sky,0.0,0.0
-1057492321374091038-2503211731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-21 18:46:00,4,18,0,2025-03-21 18:00:00,2025-03-21 18:00:00,19.81,37.0,4.63,scattered clouds,0.0,0.0
-1057492321374091038-2503211731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-21 18:46:00,4,18,0,2025-03-21 18:00:00,2025-03-21 18:00:00,19.81,37.0,4.63,scattered clouds,0.0,0.0
-1057492321374091038-2503211731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-21 18:57:00,4,18,0,2025-03-21 18:00:00,2025-03-21 18:00:00,19.85,41.0,5.66,scattered clouds,0.0,0.0
-1057492321374091038-2503231731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-23 17:31:00,6,17,3,2025-03-23 17:00:00,2025-03-23 17:00:00,17.01,61.0,1.03,few clouds,0.0,0.0
-1057492321374091038-2503231731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-23 17:31:00,6,17,2,2025-03-23 17:00:00,2025-03-23 17:00:00,17.01,61.0,1.03,few clouds,0.0,0.0
-1057492321374091038-2503231731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-23 17:31:00,6,17,6,2025-03-23 17:00:00,2025-03-23 17:00:00,17.01,61.0,1.03,few clouds,0.0,0.0
-1057492321374091038-2503231731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-23 18:46:00,6,18,2,2025-03-23 18:00:00,2025-03-23 18:00:00,15.59,56.0,3.13,light intensity drizzle,0.39,0.0
-1057492321374091038-2503231731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-23 18:46:00,6,18,6,2025-03-23 18:00:00,2025-03-23 18:00:00,15.59,56.0,3.13,light intensity drizzle,0.39,0.0
-1057492321374091038-2503231731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-23 18:57:00,6,18,6,2025-03-23 18:00:00,2025-03-23 18:00:00,15.9,63.0,3.13,light intensity drizzle,0.0,0.0
-1057492321374091038-2503241731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-24 17:31:00,0,17,0,2025-03-24 17:00:00,2025-03-24 17:00:00,16.26,63.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2503241731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-24 17:31:00,0,17,0,2025-03-24 17:00:00,2025-03-24 17:00:00,16.26,63.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2503241731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-24 17:31:00,0,17,2,2025-03-24 17:00:00,2025-03-24 17:00:00,16.26,63.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2503241731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-24 18:46:00,0,18,0,2025-03-24 18:00:00,2025-03-24 18:00:00,16.63,58.0,2.68,overcast clouds,0.0,0.0
-1057492321374091038-2503241731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-24 18:46:00,0,18,2,2025-03-24 18:00:00,2025-03-24 18:00:00,16.63,58.0,2.68,overcast clouds,0.0,0.0
-1057492321374091038-2503241731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-24 18:57:00,0,18,2,2025-03-24 18:00:00,2025-03-24 18:00:00,16.37,61.0,4.12,broken clouds,0.0,0.0
-1057492321374091038-2503251731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-25 17:31:00,1,17,1,2025-03-25 17:00:00,2025-03-25 17:00:00,13.93,56.0,4.63,scattered clouds,0.0,0.0
-1057492321374091038-2503251731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-25 17:31:00,1,17,2,2025-03-25 17:00:00,2025-03-25 17:00:00,13.93,56.0,4.63,scattered clouds,0.0,0.0
-1057492321374091038-2503251731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-25 17:31:00,1,17,2,2025-03-25 17:00:00,2025-03-25 17:00:00,13.93,56.0,4.63,scattered clouds,0.0,0.0
-1057492321374091038-2503251731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-25 18:46:00,1,18,2,2025-03-25 18:00:00,2025-03-25 18:00:00,14.77,46.0,3.13,overcast clouds,0.0,0.0
-1057492321374091038-2503251731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-25 18:46:00,1,18,2,2025-03-25 18:00:00,2025-03-25 18:00:00,14.77,46.0,3.13,overcast clouds,0.0,0.0
-1057492321374091038-2503251731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-03-25 18:57:00,1,18,2,2025-03-25 18:00:00,2025-03-25 18:00:00,14.86,50.0,4.12,clear sky,0.0,0.0
-1057492321374091038-2503261731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-03-26 17:31:00,2,17,1,2025-03-26 17:00:00,2025-03-26 17:00:00,12.43,59.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2503261731,ICE 713,Köln Hbf,Mainz Hbf,2025-03-26 17:31:00,2,17,2,2025-03-26 17:00:00,2025-03-26 17:00:00,12.43,59.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2503261731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-03-26 17:31:00,2,17,6,2025-03-26 17:00:00,2025-03-26 17:00:00,12.43,59.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2503261731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-03-26 18:46:00,2,18,2,2025-03-26 18:00:00,2025-03-26 18:00:00,11.15,69.0,2.68,scattered clouds,0.0,0.0
-1057492321374091038-2503261731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-03-26 18:46:00,2,18,6,2025-03-26 18:00:00,2025-03-26 18:00:00,11.15,69.0,2.68,scattered clouds,0.0,0.0
